pollutant,run,level,replicate,sample_id,value
no,corrida_2,121-nmol/mol,2,6,120.3467984
no,corrida_2,121-nmol/mol,2,7,120.3285375
no,corrida_2,121-nmol/mol,2,8,120.3538735
no,corrida_2,121-nmol/mol,2,9,120.3630435
no,corrida_2,121-nmol/mol,2,10,120.3616601
no,corrida_2,121-nmol/mol,2,11,120.3214229
no,corrida_2,121-nmol/mol,2,12,120.3586166
no,corrida_2,121-nmol/mol,2,13,120.3585771
no,corrida_3,122-nmol/mol,1,1,40.72227907
no,corrida_3,122-nmol/mol,1,2,40.72022093
no,corrida_3,122-nmol/mol,1,3,40.75766279
no,corrida_3,122-nmol/mol,1,4,40.72024419
no,corrida_3,122-nmol/mol,1,5,40.71613953
no,corrida_3,122-nmol/mol,1,6,40.74473256
no,corrida_3,122-nmol/mol,1,7,40.75819767
no,corrida_3,122-nmol/mol,1,8,40.71769767
no,corrida_3,122-nmol/mol,1,9,40.74117442
no,corrida_3,122-nmol/mol,1,10,40.72306977
no,corrida_3,122-nmol/mol,1,11,40.74034884
no,corrida_3,122-nmol/mol,1,12,40.72703488
no,corrida_3,122-nmol/mol,1,13,40.71843023
no,corrida_3,122-nmol/mol,2,1,40.74153488
no,corrida_3,122-nmol/mol,2,2,40.72089535
no,corrida_3,122-nmol/mol,2,3,40.7427093
no,corrida_3,122-nmol/mol,2,4,40.72284884
no,corrida_3,122-nmol/mol,2,5,40.72259302
no,corrida_3,122-nmol/mol,2,6,40.73443023
no,corrida_3,122-nmol/mol,2,7,40.73677907
no,corrida_3,122-nmol/mol,2,8,40.71782558
no,corrida_3,122-nmol/mol,2,9,40.73844186
no,corrida_3,122-nmol/mol,2,10,40.72236047
no,corrida_3,122-nmol/mol,2,11,40.72532558
no,corrida_3,122-nmol/mol,2,12,40.70919767
no,corrida_3,122-nmol/mol,2,13,40.71533721
no,corrida_4,180-nmol/mol,1,1,182.1584873
no,corrida_4,180-nmol/mol,1,2,182.2207052
no,corrida_4,180-nmol/mol,1,3,182.2026425
no,corrida_4,180-nmol/mol,1,4,182.3963685
no,corrida_4,180-nmol/mol,1,5,182.3591991
no,corrida_4,180-nmol/mol,1,6,182.1410011
no,corrida_4,180-nmol/mol,1,7,182.2852464
no,corrida_4,180-nmol/mol,1,8,182.2065985
no,corrida_4,180-nmol/mol,1,9,182.2140902
no,corrida_4,180-nmol/mol,1,10,182.1754059
no,corrida_4,180-nmol/mol,1,11,182.3460792
no,corrida_4,180-nmol/mol,1,12,182.2644785
no,corrida_4,180-nmol/mol,1,13,182.3034213
no,corrida_4,180-nmol/mol,2,1,182.2487437
no,corrida_4,180-nmol/mol,2,2,182.1496557
no,corrida_4,180-nmol/mol,2,3,182.3435886
no,corrida_4,180-nmol/mol,2,4,182.2645479
no,corrida_4,180-nmol/mol,2,5,182.0673146
no,corrida_4,180-nmol/mol,2,6,182.2231705
no,corrida_4,180-nmol/mol,2,7,182.2390792
no,corrida_4,180-nmol/mol,2,8,182.2942706
no,corrida_4,180-nmol/mol,2,9,182.2357976
no,corrida_4,180-nmol/mol,2,10,182.1247855
no,corrida_4,180-nmol/mol,2,11,182.2730176
no,corrida_4,180-nmol/mol,2,12,182.1577833
no,corrida_4,180-nmol/mol,2,13,182.2888889
