pollutant,run,level,replicate,sample_id,value
no,corrida_1,0-nmol/mol,2,3,0.5376646465
no,corrida_1,0-nmol/mol,2,4,0.6143926768
no,corrida_1,0-nmol/mol,2,5,0.5825992424
no,corrida_1,0-nmol/mol,2,6,0.4883984848
no,corrida_1,0-nmol/mol,2,7,0.5347545455
no,corrida_1,0-nmol/mol,2,8,0.5449631313
no,corrida_1,0-nmol/mol,2,9,0.6053777778
no,corrida_1,0-nmol/mol,2,10,0.5531957071
no,corrida_2,121-nmol/mol,1,1,120.3668379
no,corrida_2,121-nmol/mol,1,2,120.373083
no,corrida_2,121-nmol/mol,1,3,120.3666403
no,corrida_2,121-nmol/mol,1,4,120.31083
no,corrida_2,121-nmol/mol,1,5,120.3604348
no,corrida_2,121-nmol/mol,1,6,120.3779842
no,corrida_2,121-nmol/mol,1,7,120.3395257
no,corrida_2,121-nmol/mol,1,8,120.3575494
no,corrida_2,121-nmol/mol,1,9,120.3681423
no,corrida_2,121-nmol/mol,1,10,120.3495257
no,corrida_2,121-nmol/mol,2,1,120.3871937
no,corrida_2,121-nmol/mol,2,2,120.3420949
no,corrida_2,121-nmol/mol,2,3,120.340751
no,corrida_2,121-nmol/mol,2,4,120.3735178
no,corrida_2,121-nmol/mol,2,5,120.3442292
no,corrida_2,121-nmol/mol,2,6,120.3843874
no,corrida_2,121-nmol/mol,2,7,120.3385375
no,corrida_2,121-nmol/mol,2,8,120.3456522
no,corrida_2,121-nmol/mol,2,9,120.3311462
no,corrida_2,121-nmol/mol,2,10,120.351502
no,corrida_3,122-nmol/mol,1,1,40.73093023
no,corrida_3,122-nmol/mol,1,2,40.7362907
no,corrida_3,122-nmol/mol,1,3,40.71525581
no,corrida_3,122-nmol/mol,1,4,40.73188372
no,corrida_3,122-nmol/mol,1,5,40.73598837
no,corrida_3,122-nmol/mol,1,6,40.71639535
no,corrida_3,122-nmol/mol,1,7,40.7339186
no,corrida_3,122-nmol/mol,1,8,40.74030233
no,corrida_3,122-nmol/mol,1,9,40.74554651
no,corrida_3,122-nmol/mol,1,10,40.696
no,corrida_3,122-nmol/mol,2,1,40.72640698
no,corrida_3,122-nmol/mol,2,2,40.75466279
no,corrida_3,122-nmol/mol,2,3,40.7182093
no,corrida_3,122-nmol/mol,2,4,40.70889535
no,corrida_3,122-nmol/mol,2,5,40.72502326
no,corrida_3,122-nmol/mol,2,6,40.74194186
no,corrida_3,122-nmol/mol,2,7,40.70338372
no,corrida_3,122-nmol/mol,2,8,40.73438372
no,corrida_3,122-nmol/mol,2,9,40.71917442
no,corrida_3,122-nmol/mol,2,10,40.7567093
no,corrida_4,180-nmol/mol,1,1,182.3168933
no,corrida_4,180-nmol/mol,1,2,182.1715358
no,corrida_4,180-nmol/mol,1,3,182.185033
no,corrida_4,180-nmol/mol,1,4,182.4124576
no,corrida_4,180-nmol/mol,1,5,182.4538988
no,corrida_4,180-nmol/mol,1,6,182.2656755
no,corrida_4,180-nmol/mol,1,7,182.3131122
no,corrida_4,180-nmol/mol,1,8,182.3090935
no,corrida_4,180-nmol/mol,1,9,182.3511727
no,corrida_4,180-nmol/mol,1,10,182.2019934
no,corrida_4,180-nmol/mol,2,1,182.2239384
no,corrida_4,180-nmol/mol,2,2,182.1372816
no,corrida_4,180-nmol/mol,2,3,182.2114202
no,corrida_4,180-nmol/mol,2,4,182.2437679
no,corrida_4,180-nmol/mol,2,5,182.1844048
no,corrida_4,180-nmol/mol,2,6,182.2845886
no,corrida_4,180-nmol/mol,2,7,182.2207492
no,corrida_4,180-nmol/mol,2,8,182.3329362
no,corrida_4,180-nmol/mol,2,9,182.2270352
no,corrida_4,180-nmol/mol,2,10,182.1313575
no,corrida_5,181-nmol/mol,1,1,180.215
no,corrida_5,181-nmol/mol,1,2,180.1908696
no,corrida_5,181-nmol/mol,1,3,180.2165217
no,corrida_5,181-nmol/mol,1,4,180.2281522
no,corrida_5,181-nmol/mol,1,5,180.22
no,corrida_5,181-nmol/mol,1,6,180.1652174
no,corrida_5,181-nmol/mol,1,7,180.1703261
no,corrida_5,181-nmol/mol,1,8,180.228913
no,corrida_5,181-nmol/mol,1,9,180.1943478
no,corrida_5,181-nmol/mol,1,10,180.1725
no,corrida_5,181-nmol/mol,2,1,180.1798913
no,corrida_5,181-nmol/mol,2,2,180.2102174
no,corrida_5,181-nmol/mol,2,3,180.2436957
no,corrida_5,181-nmol/mol,2,4,180.2275
no,corrida_5,181-nmol/mol,2,5,180.2129348
no,corrida_5,181-nmol/mol,2,6,180.2392391
no,corrida_5,181-nmol/mol,2,7,180.1838043
no,corrida_5,181-nmol/mol,2,8,180.2279348
no,corrida_5,181-nmol/mol,2,9,180.211413
no,corrida_5,181-nmol/mol,2,10,180.19
no,corrida_6,182-nmol/mol,1,1,75.85236709
no,corrida_6,182-nmol/mol,1,2,76.05496203
no,corrida_6,182-nmol/mol,1,3,76.11444304
no,corrida_6,182-nmol/mol,1,4,76.0948481
no,corrida_6,182-nmol/mol,1,5,76.12758228
no,corrida_6,182-nmol/mol,1,6,76.08998734
no,corrida_6,182-nmol/mol,1,7,76.19882278
no,corrida_6,182-nmol/mol,1,8,76.17851899
no,corrida_6,182-nmol/mol,1,9,76.27362025
no,corrida_6,182-nmol/mol,1,10,76.00375949
no,corrida_6,182-nmol/mol,2,1,76.11731646
no,corrida_6,182-nmol/mol,2,2,75.98405063
no,corrida_6,182-nmol/mol,2,3,76.04705063
no,corrida_6,182-nmol/mol,2,4,76.32394937
no,corrida_6,182-nmol/mol,2,5,76.21025316
no,corrida_6,182-nmol/mol,2,6,76.1051519
no,corrida_6,182-nmol/mol,2,7,76.04243038
no,corrida_6,182-nmol/mol,2,8,76.23553165
no,corrida_6,182-nmol/mol,2,9,76.00982278
no,corrida_6,182-nmol/mol,2,10,75.9988481
no,corrida_7,42-nmol/mol,1,1,24.91768824
no,corrida_7,42-nmol/mol,1,2,24.68692941
no,corrida_7,42-nmol/mol,1,3,24.91354118
no,corrida_7,42-nmol/mol,1,4,24.90388235
no,corrida_7,42-nmol/mol,1,5,24.97400588
no,corrida_7,42-nmol/mol,1,6,25.11832941
no,corrida_7,42-nmol/mol,1,7,24.10626471
no,corrida_7,42-nmol/mol,1,8,24.58949412
no,corrida_7,42-nmol/mol,1,9,24.86137059
no,corrida_7,42-nmol/mol,1,10,24.85787059
no,corrida_7,42-nmol/mol,2,1,25.31072941
no,corrida_7,42-nmol/mol,2,2,25.79021765
no,corrida_7,42-nmol/mol,2,3,25.00597647
no,corrida_7,42-nmol/mol,2,4,24.73051176
no,corrida_7,42-nmol/mol,2,5,24.79198824
no,corrida_7,42-nmol/mol,2,6,24.69144706
no,corrida_7,42-nmol/mol,2,7,24.29080588
no,corrida_7,42-nmol/mol,2,8,25.23692353
no,corrida_7,42-nmol/mol,2,9,25.19807059
no,corrida_7,42-nmol/mol,2,10,24.78681765
no,corrida_8,81-nmol/mol,1,1,80.69303846
no,corrida_8,81-nmol/mol,1,2,80.68455769
no,corrida_8,81-nmol/mol,1,3,80.67534615
no,corrida_8,81-nmol/mol,1,4,80.66861538
no,corrida_8,81-nmol/mol,1,5,80.68378846
no,corrida_8,81-nmol/mol,1,6,80.67388462
no,corrida_8,81-nmol/mol,1,7,80.68013462
no,corrida_8,81-nmol/mol,1,8,80.67009615
no,corrida_8,81-nmol/mol,1,9,80.69034615
no,corrida_8,81-nmol/mol,1,10,80.67819231
no,corrida_8,81-nmol/mol,2,1,80.682
no,corrida_8,81-nmol/mol,2,2,80.68476923
no,corrida_8,81-nmol/mol,2,3,80.64430769
no,corrida_8,81-nmol/mol,2,4,80.68505769
no,corrida_8,81-nmol/mol,2,5,80.67151923
no,corrida_8,81-nmol/mol,2,6,80.66951923
no,corrida_8,81-nmol/mol,2,7,80.67557692
no,corrida_8,81-nmol/mol,2,8,80.707
no,corrida_8,81-nmol/mol,2,9,80.68876923
no,corrida_8,81-nmol/mol,2,10,80.68225
no,corrida_9,82-nmol/mol,1,1,25.68395604
no,corrida_9,82-nmol/mol,1,2,25.67624176
no,corrida_9,82-nmol/mol,1,3,25.70679121
no,corrida_9,82-nmol/mol,1,4,25.74905495
no,corrida_9,82-nmol/mol,1,5,25.7349011
no,corrida_9,82-nmol/mol,1,6,25.63297802
no,corrida_9,82-nmol/mol,1,7,25.71014286
no,corrida_9,82-nmol/mol,1,8,25.67992308
no,corrida_9,82-nmol/mol,1,9,25.68651648
no,corrida_9,82-nmol/mol,1,10,25.62895604
no,corrida_9,82-nmol/mol,2,1,25.66249451
no,corrida_9,82-nmol/mol,2,2,25.71772527
no,corrida_9,82-nmol/mol,2,3,25.74364835
no,corrida_9,82-nmol/mol,2,4,25.70047253
no,corrida_9,82-nmol/mol,2,5,25.7096044
no,corrida_9,82-nmol/mol,2,6,25.70548352
no,corrida_9,82-nmol/mol,2,7,25.6507033
no,corrida_9,82-nmol/mol,2,8,25.71586813
no,corrida_9,82-nmol/mol,2,9,25.78053846
no,corrida_9,82-nmol/mol,2,10,25.70337363
no2,corrida_1,0-nmol/mol,1,1,0.06714438714
no2,corrida_1,0-nmol/mol,1,2,0.05155607019
no2,corrida_1,0-nmol/mol,1,3,0.1516690288
no2,corrida_1,0-nmol/mol,1,4,0.2059349951
no2,corrida_1,0-nmol/mol,1,5,0.1555383469
no2,corrida_1,0-nmol/mol,1,6,0.1221825076
no2,corrida_1,0-nmol/mol,1,7,0.1298964144
no2,corrida_1,0-nmol/mol,1,8,0.1363273111
no2,corrida_1,0-nmol/mol,1,9,0.1300870823
no2,corrida_1,0-nmol/mol,1,10,0.1662909148
no2,corrida_1,0-nmol/mol,2,1,0.2061131924
no2,corrida_1,0-nmol/mol,2,2,0.06899354188
no2,corrida_1,0-nmol/mol,2,3,0.1019505486
no2,corrida_1,0-nmol/mol,2,4,0.2444193466
no2,corrida_1,0-nmol/mol,2,5,0.05760465949
no2,corrida_1,0-nmol/mol,2,6,0.1475055376
no2,corrida_1,0-nmol/mol,2,7,0.160793932
no2,corrida_1,0-nmol/mol,2,8,0.2029438348
no2,corrida_1,0-nmol/mol,2,9,0.05730395523
no2,corrida_1,0-nmol/mol,2,10,0.2178484826
no2,corrida_2,120-nmol/mol,1,1,122.8846835
no2,corrida_2,120-nmol/mol,1,2,123.191519
no2,corrida_2,120-nmol/mol,1,3,122.9877215
no2,corrida_2,120-nmol/mol,1,4,122.826962
no2,corrida_2,120-nmol/mol,1,5,123.0291139
no2,corrida_2,120-nmol/mol,1,6,122.9035443
no2,corrida_2,120-nmol/mol,1,7,123.0337975
no2,corrida_2,120-nmol/mol,1,8,123.1524051
no2,corrida_2,120-nmol/mol,1,9,122.8102532
no2,corrida_2,120-nmol/mol,1,10,122.9773418
no2,corrida_2,120-nmol/mol,2,1,123.0249367
no2,corrida_2,120-nmol/mol,2,2,122.9916456
no2,corrida_2,120-nmol/mol,2,3,122.6863291
no2,corrida_2,120-nmol/mol,2,4,122.7710127
no2,corrida_2,120-nmol/mol,2,5,122.875443
no2,corrida_2,120-nmol/mol,2,6,122.7944304
no2,corrida_2,120-nmol/mol,2,7,122.8325316
no2,corrida_2,120-nmol/mol,2,8,122.9817722
no2,corrida_2,120-nmol/mol,2,9,122.9150633
no2,corrida_2,120-nmol/mol,2,10,122.9793671
no2,corrida_3,30-nmol/mol,1,1,32.91009524
no2,corrida_3,30-nmol/mol,1,2,32.90769048
no2,corrida_3,30-nmol/mol,1,3,32.92680952
no2,corrida_3,30-nmol/mol,1,4,32.91359524
no2,corrida_3,30-nmol/mol,1,5,32.92042857
no2,corrida_3,30-nmol/mol,1,6,32.90321429
no2,corrida_3,30-nmol/mol,1,7,32.94030952
no2,corrida_3,30-nmol/mol,1,8,32.9014881
no2,corrida_3,30-nmol/mol,1,9,32.9330119
no2,corrida_3,30-nmol/mol,1,10,32.92565476
no2,corrida_3,30-nmol/mol,2,1,32.92159524
no2,corrida_3,30-nmol/mol,2,2,32.92209524
no2,corrida_3,30-nmol/mol,2,3,32.92860714
no2,corrida_3,30-nmol/mol,2,4,32.91858333
no2,corrida_3,30-nmol/mol,2,5,32.89440476
no2,corrida_3,30-nmol/mol,2,6,32.92363095
no2,corrida_3,30-nmol/mol,2,7,32.91589286
no2,corrida_3,30-nmol/mol,2,8,32.9150119
no2,corrida_3,30-nmol/mol,2,9,32.90103571
no2,corrida_3,30-nmol/mol,2,10,32.92322619
no2,corrida_4,60-nmol/mol,1,1,64.96403297
no2,corrida_4,60-nmol/mol,1,2,64.86354945
no2,corrida_4,60-nmol/mol,1,3,64.72378022
no2,corrida_4,60-nmol/mol,1,4,64.81116484
no2,corrida_4,60-nmol/mol,1,5,64.94927473
no2,corrida_4,60-nmol/mol,1,6,64.99886813
no2,corrida_4,60-nmol/mol,1,7,64.93793407
no2,corrida_4,60-nmol/mol,1,8,64.96927473
no2,corrida_4,60-nmol/mol,1,9,64.92020879
no2,corrida_4,60-nmol/mol,1,10,65.07684615
no2,corrida_4,60-nmol/mol,2,1,64.91393407
no2,corrida_4,60-nmol/mol,2,2,64.89938462
no2,corrida_4,60-nmol/mol,2,3,64.91987912
no2,corrida_4,60-nmol/mol,2,4,64.96001099
no2,corrida_4,60-nmol/mol,2,5,64.87564835
no2,corrida_4,60-nmol/mol,2,6,65.02343956
no2,corrida_4,60-nmol/mol,2,7,64.95936264
no2,corrida_4,60-nmol/mol,2,8,64.87302198
no2,corrida_4,60-nmol/mol,2,9,64.95816484
no2,corrida_4,60-nmol/mol,2,10,64.84668132
no2,corrida_5,90-nmol/mol,1,1,96.82743023
no2,corrida_5,90-nmol/mol,1,2,96.8402907
no2,corrida_5,90-nmol/mol,1,3,96.82431395
no2,corrida_5,90-nmol/mol,1,4,96.84787209
no2,corrida_5,90-nmol/mol,1,5,96.85640698
no2,corrida_5,90-nmol/mol,1,6,96.85082558
no2,corrida_5,90-nmol/mol,1,7,96.84016279
no2,corrida_5,90-nmol/mol,1,8,96.83945349
no2,corrida_5,90-nmol/mol,1,9,96.84511628
no2,corrida_5,90-nmol/mol,1,10,96.84054651
no2,corrida_5,90-nmol/mol,2,1,96.85316279
no2,corrida_5,90-nmol/mol,2,2,96.85330233
no2,corrida_5,90-nmol/mol,2,3,96.8502093
no2,corrida_5,90-nmol/mol,2,4,96.84563953
no2,corrida_5,90-nmol/mol,2,5,96.82618605
no2,corrida_5,90-nmol/mol,2,6,96.83633721
no2,corrida_5,90-nmol/mol,2,7,96.80522093
no2,corrida_5,90-nmol/mol,2,8,96.84619767
no2,corrida_5,90-nmol/mol,2,9,96.83074419
no2,corrida_5,90-nmol/mol,2,10,96.83446512
o3,corrida_1,0-nmol/mol,1,1,3.55e-5
o3,corrida_1,0-nmol/mol,1,2,1.61e-5
o3,corrida_1,0-nmol/mol,1,3,1.29e-5
o3,corrida_1,0-nmol/mol,1,4,1.94e-5
o3,corrida_1,0-nmol/mol,1,5,2.9e-5
o3,corrida_1,0-nmol/mol,1,6,2.58e-5
o3,corrida_1,0-nmol/mol,1,7,4.52e-5
o3,corrida_1,0-nmol/mol,1,8,2.9e-5
o3,corrida_1,0-nmol/mol,1,9,3.23e-5
o3,corrida_1,0-nmol/mol,1,10,3.87e-5
o3,corrida_1,0-nmol/mol,2,1,2.9e-5
o3,corrida_1,0-nmol/mol,2,2,4.52e-5
o3,corrida_1,0-nmol/mol,2,3,3.23e-5
o3,corrida_1,0-nmol/mol,2,4,2.58e-5
o3,corrida_1,0-nmol/mol,2,5,3.87e-5
o3,corrida_1,0-nmol/mol,2,6,1.61e-5
o3,corrida_1,0-nmol/mol,2,7,2.58e-5
o3,corrida_1,0-nmol/mol,2,8,1.29e-5
o3,corrida_1,0-nmol/mol,2,9,4.84e-5
o3,corrida_1,0-nmol/mol,2,10,2.9e-5
o3,corrida_2,120-nmol/mol,1,1,120.3709931
o3,corrida_2,120-nmol/mol,1,2,119.8781234
o3,corrida_2,120-nmol/mol,1,3,120.1989151
o3,corrida_2,120-nmol/mol,1,4,120.547873
o3,corrida_2,120-nmol/mol,1,5,120.2278224
o3,corrida_2,120-nmol/mol,1,6,119.6149671
o3,corrida_2,120-nmol/mol,1,7,119.7086216
o3,corrida_2,120-nmol/mol,1,8,119.7166028
o3,corrida_2,120-nmol/mol,1,9,120.3502205
o3,corrida_2,120-nmol/mol,1,10,119.5696365
o3,corrida_2,120-nmol/mol,2,1,119.5582132
o3,corrida_2,120-nmol/mol,2,2,120.2106194
o3,corrida_2,120-nmol/mol,2,3,119.8641955
o3,corrida_2,120-nmol/mol,2,4,120.2147297
o3,corrida_2,120-nmol/mol,2,5,119.5783566
o3,corrida_2,120-nmol/mol,2,6,119.7354072
o3,corrida_2,120-nmol/mol,2,7,119.7316701
o3,corrida_2,120-nmol/mol,2,8,119.9263848
o3,corrida_2,120-nmol/mol,2,9,119.9156553
o3,corrida_2,120-nmol/mol,2,10,120.0739334
o3,corrida_3,180-nmol/mol,1,1,178.8430343
o3,corrida_3,180-nmol/mol,1,2,178.0620916
o3,corrida_3,180-nmol/mol,1,3,179.2135628
o3,corrida_3,180-nmol/mol,1,4,178.0566473
o3,corrida_3,180-nmol/mol,1,5,179.1989915
o3,corrida_3,180-nmol/mol,1,6,178.3939955
o3,corrida_3,180-nmol/mol,1,7,178.4241311
o3,corrida_3,180-nmol/mol,1,8,178.8434634
o3,corrida_3,180-nmol/mol,1,9,179.1385145
o3,corrida_3,180-nmol/mol,1,10,178.0646369
o3,corrida_3,180-nmol/mol,2,1,177.9614377
o3,corrida_3,180-nmol/mol,2,2,177.5860247
o3,corrida_3,180-nmol/mol,2,3,178.3989449
o3,corrida_3,180-nmol/mol,2,4,178.7531353
o3,corrida_3,180-nmol/mol,2,5,179.2139187
o3,corrida_3,180-nmol/mol,2,6,177.5770137
o3,corrida_3,180-nmol/mol,2,7,178.805832
o3,corrida_3,180-nmol/mol,2,8,177.1867297
o3,corrida_3,180-nmol/mol,2,9,178.8386894
o3,corrida_3,180-nmol/mol,2,10,179.6527607
o3,corrida_4,40-nmol/mol,1,1,40.47050598
o3,corrida_4,40-nmol/mol,1,2,40.5384086
o3,corrida_4,40-nmol/mol,1,3,40.65929323
o3,corrida_4,40-nmol/mol,1,4,40.39709439
o3,corrida_4,40-nmol/mol,1,5,40.78978212
o3,corrida_4,40-nmol/mol,1,6,40.58284018
o3,corrida_4,40-nmol/mol,1,7,40.83984186
o3,corrida_4,40-nmol/mol,1,8,40.51816111
o3,corrida_4,40-nmol/mol,1,9,40.59025779
o3,corrida_4,40-nmol/mol,1,10,40.56633519
o3,corrida_4,40-nmol/mol,2,1,40.66274407
o3,corrida_4,40-nmol/mol,2,2,40.57863406
o3,corrida_4,40-nmol/mol,2,3,40.46799235
o3,corrida_4,40-nmol/mol,2,4,40.46720671
o3,corrida_4,40-nmol/mol,2,5,40.59822559
o3,corrida_4,40-nmol/mol,2,6,40.47095061
o3,corrida_4,40-nmol/mol,2,7,40.48279342
o3,corrida_4,40-nmol/mol,2,8,40.40409133
o3,corrida_4,40-nmol/mol,2,9,40.34245753
o3,corrida_4,40-nmol/mol,2,10,40.42086755
o3,corrida_5,80-nmol/mol,1,1,79.64599309
o3,corrida_5,80-nmol/mol,1,2,80.086127629999993
o3,corrida_5,80-nmol/mol,1,3,79.99982366
o3,corrida_5,80-nmol/mol,1,4,79.97945989
o3,corrida_5,80-nmol/mol,1,5,80.21178408
o3,corrida_5,80-nmol/mol,1,6,80.09185466
o3,corrida_5,80-nmol/mol,1,7,80.08584569
o3,corrida_5,80-nmol/mol,1,8,80.10211845
o3,corrida_5,80-nmol/mol,1,9,79.97967682
o3,corrida_5,80-nmol/mol,1,10,79.96470032
o3,corrida_5,80-nmol/mol,2,1,80.33778251
o3,corrida_5,80-nmol/mol,2,2,80.33073657
o3,corrida_5,80-nmol/mol,2,3,79.75848496
o3,corrida_5,80-nmol/mol,2,4,79.97841139
o3,corrida_5,80-nmol/mol,2,5,79.8612171
o3,corrida_5,80-nmol/mol,2,6,80.08651159
o3,corrida_5,80-nmol/mol,2,7,79.96830662
o3,corrida_5,80-nmol/mol,2,8,80.0976701
o3,corrida_5,80-nmol/mol,2,9,80.19982175
o3,corrida_5,80-nmol/mol,2,10,80.09280026
so2,corrida_1,0-nmol/mol,1,1,0.05471698113
so2,corrida_1,0-nmol/mol,1,2,0.04773584906
so2,corrida_1,0-nmol/mol,1,3,0.06433962264
so2,corrida_1,0-nmol/mol,1,4,0.0579245283
so2,corrida_1,0-nmol/mol,1,5,0.07339622642
so2,corrida_1,0-nmol/mol,1,6,0.05339622642
so2,corrida_1,0-nmol/mol,1,7,0.02245283019
so2,corrida_1,0-nmol/mol,1,8,0.03433962264
so2,corrida_1,0-nmol/mol,1,9,0.05283018868
so2,corrida_1,0-nmol/mol,1,10,0.03943396226
so2,corrida_1,0-nmol/mol,2,1,0.04358490566
so2,corrida_1,0-nmol/mol,2,2,0.05320754717
so2,corrida_1,0-nmol/mol,2,3,0.0520754717
so2,corrida_1,0-nmol/mol,2,4,0.05547169811
so2,corrida_1,0-nmol/mol,2,5,0.05132075472
so2,corrida_1,0-nmol/mol,2,6,0.05490566038
so2,corrida_1,0-nmol/mol,2,7,0.0720754717
so2,corrida_1,0-nmol/mol,2,8,0.0441509434
so2,corrida_1,0-nmol/mol,2,9,0.04622641509
so2,corrida_1,0-nmol/mol,2,10,0.0520754717
so2,corrida_2,100-nmol/mol,1,1,99.28213884
so2,corrida_2,100-nmol/mol,1,2,99.48690342
so2,corrida_2,100-nmol/mol,1,3,99.67996923
so2,corrida_2,100-nmol/mol,1,4,99.8445198
so2,corrida_2,100-nmol/mol,1,5,99.48863831
