pollutant,run,level,replicate,sample_id,value
o3,corrida_1,0-nmol/mol,2,4,3.87e-5
o3,corrida_1,0-nmol/mol,2,5,3.87e-5
o3,corrida_1,0-nmol/mol,2,6,3.23e-5
o3,corrida_1,0-nmol/mol,2,7,2.9e-5
o3,corrida_2,120-nmol/mol,1,1,120.0332808
o3,corrida_2,120-nmol/mol,1,2,119.6025957
o3,corrida_2,120-nmol/mol,1,3,119.4500151
o3,corrida_2,120-nmol/mol,1,4,120.389371
o3,corrida_2,120-nmol/mol,1,5,119.8845147
o3,corrida_2,120-nmol/mol,1,6,120.0500245
o3,corrida_2,120-nmol/mol,1,7,119.9002365
o3,corrida_2,120-nmol/mol,2,1,119.7423137
o3,corrida_2,120-nmol/mol,2,2,119.5807042
o3,corrida_2,120-nmol/mol,2,3,119.7191714
o3,corrida_2,120-nmol/mol,2,4,119.4096074
o3,corrida_2,120-nmol/mol,2,5,120.0653126
o3,corrida_2,120-nmol/mol,2,6,120.0536955
o3,corrida_2,120-nmol/mol,2,7,120.234887
o3,corrida_3,180-nmol/mol,1,1,178.4235366
o3,corrida_3,180-nmol/mol,1,2,179.5663432
o3,corrida_3,180-nmol/mol,1,3,177.601616
o3,corrida_3,180-nmol/mol,1,4,176.8469573
o3,corrida_3,180-nmol/mol,1,5,177.6251384
o3,corrida_3,180-nmol/mol,1,6,177.5793861
o3,corrida_3,180-nmol/mol,1,7,178.8305338
o3,corrida_3,180-nmol/mol,2,1,179.188952
o3,corrida_3,180-nmol/mol,2,2,178.7172869
o3,corrida_3,180-nmol/mol,2,3,179.5850323
o3,corrida_3,180-nmol/mol,2,4,178.0114003
o3,corrida_3,180-nmol/mol,2,5,178.4267272
o3,corrida_3,180-nmol/mol,2,6,177.5843475
o3,corrida_3,180-nmol/mol,2,7,176.4109303
o3,corrida_4,40-nmol/mol,1,1,40.71882431
o3,corrida_4,40-nmol/mol,1,2,40.58182444
o3,corrida_4,40-nmol/mol,1,3,40.33930067
o3,corrida_4,40-nmol/mol,1,4,40.73331093
o3,corrida_4,40-nmol/mol,1,5,40.60423697
o3,corrida_4,40-nmol/mol,1,6,40.44659266
o3,corrida_4,40-nmol/mol,1,7,40.45005009
o3,corrida_4,40-nmol/mol,2,1,40.50922565
o3,corrida_4,40-nmol/mol,2,2,40.45759369
o3,corrida_4,40-nmol/mol,2,3,40.53271398
o3,corrida_4,40-nmol/mol,2,4,40.5266865
o3,corrida_4,40-nmol/mol,2,5,40.53076791
o3,corrida_4,40-nmol/mol,2,6,40.40270004
o3,corrida_4,40-nmol/mol,2,7,40.46970953
o3,corrida_5,80-nmol/mol,1,1,80.20516813
o3,corrida_5,80-nmol/mol,1,2,80.0763115
o3,corrida_5,80-nmol/mol,1,3,80.3182277
o3,corrida_5,80-nmol/mol,1,4,80.18990472
o3,corrida_5,80-nmol/mol,1,5,79.85825379
o3,corrida_5,80-nmol/mol,1,6,80.09326851
o3,corrida_5,80-nmol/mol,1,7,80.11173227
o3,corrida_5,80-nmol/mol,2,1,80.0886563
o3,corrida_5,80-nmol/mol,2,2,79.97896781
o3,corrida_5,80-nmol/mol,2,3,79.982358
o3,corrida_5,80-nmol/mol,2,4,80.46071999
o3,corrida_5,80-nmol/mol,2,5,80.20554587
o3,corrida_5,80-nmol/mol,2,6,79.98819693
o3,corrida_5,80-nmol/mol,2,7,79.75636487
so2,corrida_1,0-nmol/mol,1,1,0.0558490566
so2,corrida_1,0-nmol/mol,1,2,0.04056603774
so2,corrida_1,0-nmol/mol,1,3,0.05924528302
so2,corrida_1,0-nmol/mol,1,4,0.05924528302
so2,corrida_1,0-nmol/mol,1,5,0.07150943396
so2,corrida_1,0-nmol/mol,1,6,0.02377358491
so2,corrida_1,0-nmol/mol,1,7,0.07113207547
so2,corrida_1,0-nmol/mol,2,1,0.09113207547
so2,corrida_1,0-nmol/mol,2,2,0.04094339623
so2,corrida_1,0-nmol/mol,2,3,0.03150943396
so2,corrida_1,0-nmol/mol,2,4,0.06924528302
so2,corrida_1,0-nmol/mol,2,5,0.05547169811
so2,corrida_1,0-nmol/mol,2,6,0.03566037736
so2,corrida_1,0-nmol/mol,2,7,0.03943396226
so2,corrida_2,100-nmol/mol,1,1,99.48724452
so2,corrida_2,100-nmol/mol,1,2,99.74440744
so2,corrida_2,100-nmol/mol,1,3,99.50237961
so2,corrida_2,100-nmol/mol,1,4,99.72700241
so2,corrida_2,100-nmol/mol,1,5,99.59914794
so2,corrida_2,100-nmol/mol,1,6,99.26990503
so2,corrida_2,100-nmol/mol,1,7,99.48692349
so2,corrida_2,100-nmol/mol,2,1,99.54488898
so2,corrida_2,100-nmol/mol,2,2,99.51626271
so2,corrida_2,100-nmol/mol,2,3,99.74436196
so2,corrida_2,100-nmol/mol,2,4,99.50978464
so2,corrida_2,100-nmol/mol,2,5,99.51472713
so2,corrida_2,100-nmol/mol,2,6,99.51230605
so2,corrida_2,100-nmol/mol,2,7,99.17261236
so2,corrida_3,140-nmol/mol,1,1,139.0212024
so2,corrida_3,140-nmol/mol,1,2,139.4065246
so2,corrida_3,140-nmol/mol,1,3,139.1931448
so2,corrida_3,140-nmol/mol,1,4,139.1895531
so2,corrida_3,140-nmol/mol,1,5,139.0790365
so2,corrida_3,140-nmol/mol,1,6,139.1014
so2,corrida_3,140-nmol/mol,1,7,139.1110203
so2,corrida_3,140-nmol/mol,2,1,139.0167558
so2,corrida_3,140-nmol/mol,2,2,139.37035
so2,corrida_3,140-nmol/mol,2,3,139.0135542
so2,corrida_3,140-nmol/mol,2,4,139.3556051
so2,corrida_3,140-nmol/mol,2,5,139.1053287
so2,corrida_3,140-nmol/mol,2,6,139.0392561
so2,corrida_3,140-nmol/mol,2,7,139.1001886
so2,corrida_4,180-nmol/mol,1,1,180.4133823
so2,corrida_4,180-nmol/mol,1,2,180.5306438
so2,corrida_4,180-nmol/mol,1,3,180.4273338
so2,corrida_4,180-nmol/mol,1,4,180.5649868
so2,corrida_4,180-nmol/mol,1,5,180.4710265
so2,corrida_4,180-nmol/mol,1,6,180.9201031
so2,corrida_4,180-nmol/mol,1,7,180.5389373
so2,corrida_4,180-nmol/mol,2,1,180.7630632
so2,corrida_4,180-nmol/mol,2,2,180.5303202
so2,corrida_4,180-nmol/mol,2,3,180.4341138
so2,corrida_4,180-nmol/mol,2,4,180.697256
so2,corrida_4,180-nmol/mol,2,5,180.8231981
so2,corrida_4,180-nmol/mol,2,6,180.5142301
so2,corrida_4,180-nmol/mol,2,7,180.6940864
so2,corrida_5,60-nmol/mol,1,1,59.89354839
so2,corrida_5,60-nmol/mol,1,2,59.88236559
so2,corrida_5,60-nmol/mol,1,3,59.87860215
so2,corrida_5,60-nmol/mol,1,4,59.87397849
so2,corrida_5,60-nmol/mol,1,5,59.89010753
so2,corrida_5,60-nmol/mol,1,6,59.90655914
so2,corrida_5,60-nmol/mol,1,7,59.90602151
so2,corrida_5,60-nmol/mol,2,1,59.90182796
so2,corrida_5,60-nmol/mol,2,2,59.90473118
so2,corrida_5,60-nmol/mol,2,3,59.90344086
so2,corrida_5,60-nmol/mol,2,4,59.90172043
so2,corrida_5,60-nmol/mol,2,5,59.88817204
so2,corrida_5,60-nmol/mol,2,6,59.88408602
so2,corrida_5,60-nmol/mol,2,7,59.88344086
