"pollutant","run","level","participant_id","replicate","mean_value","sd_value","x_pt","sigma_pt","u_xpt","u_x","U_x","U_xpt","z_score","z_prime_score","zeta_score","En_score","z_score_eval","z_prime_score_eval","zeta_score_eval","En_score_eval","n_lab"
"no","corrida_5","181-nmol/mol","part_3",4,180.1982609,0.07313314028,180.1986232,0.019826968499973,0.00826123687498877,0.07313314028,0.14626628056,0.0165224737499775,-0.0182730910163202,-0.0168674686304495,-0.00492267055916587,-0.00246133527958294,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","corrida_5","181-nmol/mol","part_3",4,180.1988043,0.04943348989,180.1986232,0.019826968499973,0.00826123687498877,0.04943348989,0.09886697978,0.0165224737499775,0.0091340236920484,0.00843140648496775,0.00361339737757451,0.00180669868878725,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","corrida_5","181-nmol/mol","part_3",4,180.2532609,0.0679210131,180.1986232,0.019826968499973,0.00826123687498877,0.0679210131,0.1358420262,0.0165224737499775,2.75572637340272,2.54374742160251,0.79854489235043,0.399272446175215,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_1",2,75.91082278,0.2479571703,76.0080295366667,0.153274634519985,0.0638644310499937,0.2479571703,0.4959143406,0.127728862099987,-0.634199892050572,-0.585415284969759,-0.379640262067283,-0.189820131033641,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_1",2,75.94536709,0.2709105908,76.0080295366667,0.153274634519985,0.0638644310499937,0.2709105908,0.5418211816,0.127728862099987,-0.408824636006513,-0.377376587082935,-0.225131968054146,-0.112565984027073,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_1",2,76.01417722,0.4255365489,76.0080295366667,0.153274634519985,0.0638644310499937,0.4255365489,0.8510730978,0.127728862099987,0.040108941395146,0.037023638210904,0.0142868958709234,0.00714344793546172,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_2",3,75.89739241,0.2883117713,76.0080295366667,0.153274634519985,0.0638644310499937,0.2883117713,0.5766235426,0.127728862099987,-0.721822805274728,-0.666297974099749,-0.374659553525273,-0.187329776762637,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_2",3,76.18525316,0.4071025682,76.0080295366667,0.153274634519985,0.0638644310499937,0.4071025682,0.8142051364,0.127728862099987,1.15624887241356,1.06730665145867,0.430069346170949,0.215034673085475,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_2",3,76.14517722,0.2060515891,76.0080295366667,0.153274634519985,0.0638644310499937,0.2060515891,0.4121031782,0.127728862099987,0.894783952757967,0.825954417930431,0.635761625289758,0.317880812644879,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_3",4,76.13855696,0.269767966,76.0080295366667,0.153274634519985,0.0638644310499937,0.269767966,0.539535932,0.127728862099987,0.851591809317377,0.786084747062194,0.470836543463859,0.23541827173193,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_3",4,75.94650633,0.3905801,76.0080295366667,0.153274634519985,0.0638644310499937,0.3905801,0.7811602,0.127728862099987,-0.401391964556548,-0.37051565959066,-0.155453118053811,-0.0777265590269054,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","182-nmol/mol","part_3",4,76.03889873,0.3096606221,76.0080295366667,0.153274634519985,0.0638644310499937,0.3096606221,0.6193212442,0.127728862099987,0.201397924907828,0.185905776837995,0.0976324039929543,0.0488162019964771,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_1",2,24.70989412,1.334973624,24.9963764733333,0.159405059919998,0.0664187749666658,1.334973624,2.669947248,0.132837549933332,-1.79719736297652,-1.65895141197832,-0.214332652921737,-0.107166326460869,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_1",2,25.04735294,1.321533361,24.9963764733333,0.159405059919998,0.0664187749666658,1.321533361,2.643066722,0.132837549933332,0.319792023491907,0.295192637069452,0.0385251010487617,0.0192625505243809,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_1",2,24.55648824,0.87850986,24.9963764733333,0.159405059919998,0.0664187749666658,0.87850986,1.75701972,0.132837549933332,-2.75956254810296,-2.5472885059412,-0.499295941516652,-0.249647970758326,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_2",3,24.95159412,0.6873023633,24.9963764733333,0.159405059919998,0.0664187749666658,0.6873023633,1.3746047266,0.132837549933332,-0.28093432765441,-0.259323994757917,-0.0648545744614643,-0.0324272872307321,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_2",3,25.10635294,1.021213008,24.9963764733333,0.159405059919998,0.0664187749666658,1.021213008,2.042426016,0.132837549933332,0.689918291940424,0.636847654098853,0.107464942469099,0.0537324712345497,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_2",3,24.98659412,1.047873812,24.9963764733333,0.159405059919998,0.0664187749666658,1.047873812,2.095747624,0.132837549933332,-0.0613678972188524,-0.0566472897404791,-0.00931673411140163,-0.00465836705570081,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_3",4,24.99004118,1.019112231,24.9963764733333,0.159405059919998,0.0664187749666658,1.019112231,2.038224462,0.132837549933332,-0.0397433640846521,-0.0366861822319866,-0.00620332200843183,-0.00310166100421592,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_3",4,24.81234706,0.8073805912,24.9963764733333,0.159405059919998,0.0664187749666658,0.8073805912,1.6147611824,0.132837549933332,-1.15447661087857,-1.06567071773406,-0.227166534840785,-0.113583267420392,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","42-nmol/mol","part_3",4,24.84410588,1.284426861,24.9963764733333,0.159405059919998,0.0664187749666658,1.284426861,2.568853722,0.132837549933332,-0.955243161100128,-0.88176291793858,-0.118393206201344,-0.0591966031006718,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_1",2,80.67623077,0.04644222585,80.69082051,0.0157996595499957,0.00658319147916486,0.04644222585,0.0928844517,0.0131663829583297,-0.923421163210762,-0.852388766040703,-0.311038838611663,-0.155519419305832,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_1",2,80.66617308,0.03087461254,80.69082051,0.0157996595499957,0.00658319147916486,0.03087461254,0.06174922508,0.0131663829583297,-1.55999753804875,-1.43999772742962,-0.780756366705894,-0.390378183352947,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_1",2,80.689,0.03541488857,80.69082051,0.0157996595499957,0.00658319147916486,0.03541488857,0.07082977714,0.0131663829583297,-0.115224634698044,-0.106361201259733,-0.0505394555292907,-0.0252697277646454,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_2",3,80.67834615,0.05115811948,80.69082051,0.0157996595499957,0.00658319147916486,0.05115811948,0.10231623896,0.0131663829583297,-0.789533468143762,-0.728800124440396,-0.241845119345343,-0.120922559672671,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_2",3,80.66451923,0.04743167427,80.69082051,0.0157996595499957,0.00658319147916486,0.04743167427,0.09486334854,0.0131663829583297,-1.66467384419088,-1.53662201002235,-0.549243828188109,-0.274621914094055,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_2",3,80.69786538,0.02458138176,80.69082051,0.0157996595499957,0.00658319147916486,0.02458138176,0.04916276352,0.0131663829583297,0.445887455847323,0.411588420782144,0.276837775694479,0.13841888784724,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_3",4,80.68465385,0.0519709972,80.69082051,0.0157996595499957,0.00658319147916486,0.0519709972,0.1039419944,0.0131663829583297,-0.390303346757411,-0.360280012391456,-0.117715159287247,-0.0588575796436235,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_3",4,80.67305769,0.0245402248,80.69082051,0.0157996595499957,0.00658319147916486,0.0245402248,0.0490804496,0.0131663829583297,-1.12425333873769,-1.03777231268095,-0.69910636713603,-0.349553183568015,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","81-nmol/mol","part_3",4,80.69434615,0.02986769533,80.69082051,0.0157996595499957,0.00658319147916486,0.02986769533,0.05973539066,0.0131663829583297,0.223146580396254,0.205981458827311,0.11527501524932,0.0576375076246599,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_1",2,25.7321978,0.08315717,25.7160183166667,0.0272806748000024,0.0113669478333343,0.08315717,0.16631434,0.0227338956666687,0.593074894662572,0.547453748919297,0.192772480667202,0.0963862403336011,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_1",2,25.68278022,0.08886110249,25.7160183166667,0.0272806748000024,0.0113669478333343,0.08886110249,0.17772220498,0.0227338956666687,-1.21837516521629,-1.12465399866119,-0.371022301256313,-0.185511150628156,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_1",2,25.61473626,0.07848931303,25.7160183166667,0.0272806748000024,0.0113669478333343,0.07848931303,0.15697862606,0.0227338956666687,-3.71259352670618,-3.42700940926725,-1.27707026280146,-0.638535131400731,"No satisfactorio","No satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_2",3,25.71343956,0.07189583336,25.7160183166667,0.0272806748000024,0.0113669478333343,0.07189583336,0.14379166672,0.0227338956666687,-0.0945268651003033,-0.0872555677848954,-0.0354279022056423,-0.0177139511028211,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_2",3,25.74825275,0.09309540132,25.7160183166667,0.0272806748000024,0.0113669478333343,0.09309540132,0.18619080264,0.0227338956666687,1.18158489735488,1.0906937514045,0.343699093105148,0.171849546552574,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_2",3,25.6879011,0.0306646334,25.7160183166667,0.0272806748000024,0.0113669478333343,0.0306646334,0.0613292668,0.0227338956666687,-1.03066426592434,-0.951382399314771,-0.859758348196146,-0.429879174098073,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_3",4,25.69504396,0.0701765819,25.7160183166667,0.0272806748000024,0.0113669478333343,0.0701765819,0.1403531638,0.0227338956666687,-0.768835698546021,-0.709694490965558,-0.295034458464653,-0.147517229232327,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_3",4,25.64441758,0.03851734308,25.7160183166667,0.0272806748000024,0.0113669478333343,0.03851734308,0.07703468616,0.0227338956666687,-2.62459551281558,-2.4227035502913,-1.78290476603638,-0.891452383018191,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no","","82-nmol/mol","part_3",4,25.70330769,0.06163803322,25.7160183166667,0.0272806748000024,0.0113669478333343,0.06163803322,0.12327606644,0.0227338956666687,-0.465920537517866,-0.430080496170338,-0.202794462194085,-0.101397231097043,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_1",2,0.09647186628,0.1830011276,0.166165517266667,0.0529017309735,0.022042387905625,0.1830011276,0.3660022552,0.04408477581125,-1.31741721308851,-1.21607742746632,-0.378104369847945,-0.189052184923973,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_1",2,0.1759955144,0.1656658549,0.166165517266667,0.0529017309735,0.022042387905625,0.1656658549,0.3313317098,0.04408477581125,0.18581617184242,0.171522620162233,0.0588179412965103,0.0294089706482551,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_1",2,0.07426613433,0.1815058659,0.166165517266667,0.0529017309735,0.022042387905625,0.1815058659,0.3630117318,0.04408477581125,-1.73717156783966,-1.60354298569814,-0.502623520410404,-0.251311760205202,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_2",3,0.1698580602,0.1868786567,0.166165517266667,0.0529017309735,0.022042387905625,0.1868786567,0.3737573134,0.04408477581125,0.0698000399114165,0.0644308060720768,0.0196230116341912,0.00981150581709561,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_2",3,0.1478375024,0.1765082199,0.166165517266667,0.0529017309735,0.022042387905625,0.1765082199,0.3530164398,0.04408477581125,-0.346453972854834,-0.319803667250616,-0.103036287145089,-0.0515181435725447,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_2",3,0.06842176473,0.1798801323,0.166165517266667,0.0529017309735,0.022042387905625,0.1798801323,0.3597602646,0.04408477581125,-1.84764752944718,-1.70552079641278,-0.539348395132909,-0.269674197566454,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_3",4,0.1627337415,0.2233621417,0.166165517266667,0.0529017309735,0.022042387905625,0.2233621417,0.4467242834,0.04408477581125,-0.0648707651624055,-0.0598807063037589,-0.0152899072455234,-0.00764495362276169,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_3",4,0.1403234099,0.1387877393,0.166165517266667,0.0529017309735,0.022042387905625,0.1387877393,0.2775754786,0.04408477581125,-0.488492661603299,-0.450916303018429,-0.183893944714688,-0.0919469723573439,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_1","0-nmol/mol","part_3",4,0.07908220219,0.1779307242,0.166165517266667,0.0529017309735,0.022042387905625,0.1779307242,0.3558614484,0.04408477581125,-1.64613356640994,-1.51950790745533,-0.485709751970059,-0.242854875985029,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_1",2,123.0339241,0.3874156737,122.9042616,0.0336022588999839,0.0140009412083266,0.3874156737,0.7748313474,0.0280018824166532,3.85874355607852,3.56191712868786,0.334467391839755,0.167233695919878,"No satisfactorio","No satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_1",2,123.0116456,0.3646540346,122.9042616,0.0336022588999839,0.0140009412083266,0.3646540346,0.7293080692,0.0280018824166532,3.19573753418249,2.94991157001461,0.294265043590098,0.147132521795049,"No satisfactorio","Cuestionable","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_1",2,123.11,0.4770741303,122.9042616,0.0336022588999839,0.0140009412083266,0.4770741303,0.9541482606,0.0280018824166532,6.12275503895067,5.65177388210831,0.431064786953168,0.215532393476584,"No satisfactorio","No satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_2",3,122.9940506,0.3520434241,122.9042616,0.0336022588999839,0.0140009412083266,0.3520434241,0.7040868482,0.0280018824166532,2.6721120228033,2.46656494412612,0.254849455209058,0.127424727604529,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_2",3,122.9667089,0.2891136346,122.9042616,0.0336022588999839,0.0140009412083266,0.2891136346,0.5782272692,0.0280018824166532,1.85842565483097,1.71546983522859,0.215742863041989,0.107871431520995,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_2",3,122.9889873,0.3716914256,122.9042616,0.0336022588999839,0.0140009412083266,0.3716914256,0.7433828512,0.0280018824166532,2.52142870073677,2.32747264683394,0.227784796054714,0.113892398027357,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_3",4,122.7431646,0.3126564911,122.9042616,0.0336022588999839,0.0140009412083266,0.3126564911,0.6253129822,0.0280018824166532,-4.79423125925844,-4.42544423931549,-0.51473653392315,-0.257368266961575,"No satisfactorio","No satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_3",4,122.9779747,0.3860702773,122.9042616,0.0336022588999839,0.0140009412083266,0.3860702773,0.7721405546,0.0280018824166532,2.19369478163391,2.02494902920053,0.190806388061412,0.0954031940307058,"Cuestionable","Cuestionable","Satisfactorio","Satisfactorio",9
"no2","corrida_2","120-nmol/mol","part_3",4,122.911519,0.3810780465,122.9042616,0.0336022588999839,0.0140009412083266,0.3810780465,0.762156093,0.0280018824166532,0.21597952749551,0.199365717688163,0.0190315522159413,0.00951577610797066,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_1",2,32.92142857,0.03254127948,32.9158809533333,0.0124113011499983,0.00517137547916597,0.03254127948,0.06508255896,0.0103427509583319,0.446981069883125,0.412597910661346,0.168366594097923,0.0841832970489614,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_1",2,32.9277619,0.03636344768,32.9158809533333,0.0124113011499983,0.00517137547916597,0.03636344768,0.07272689536,0.0103427509583319,0.957268421987031,0.88363238952649,0.323473030481665,0.161736515240832,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_1",2,32.91697619,0.02757123895,32.9158809533333,0.0124113011499983,0.00517137547916597,0.02757123895,0.0551424779,0.0103427509583319,0.0882451125331433,0.0814570269536707,0.039043046023881,0.0195215230119405,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_2",3,32.92978571,0.03130974008,32.9158809533333,0.0124113011499983,0.00517137547916597,0.03130974008,0.06261948016,0.0103427509583319,1.12033029402915,1.03415104064229,0.43816672825972,0.21908336412986,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_2",3,32.89186905,0.0457731189,32.9158809533333,0.0124113011499983,0.00517137547916597,0.0457731189,0.0915462378,0.0103427509583319,-1.93468058208722,-1.78585899884974,-0.521269033241717,-0.260634516620858,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_2",3,32.91717857,0.01659945347,32.9158809533333,0.0124113011499983,0.00517137547916597,0.01659945347,0.03319890694,0.0103427509583319,0.104551219165447,0.0965088176911817,0.0746342427765504,0.0373171213882752,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_3",4,32.92371429,0.03235642356,32.9158809533333,0.0124113011499983,0.00517137547916597,0.03235642356,0.06471284712,0.0103427509583319,0.631145483619591,0.582595831033468,0.239061204771038,0.119530602385519,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_3",4,32.90229762,0.032840319,32.9158809533333,0.0124113011499983,0.00517137547916597,0.032840319,0.065680638,0.0103427509583319,-1.09443266013559,-1.01024553243285,-0.408582808713729,-0.204291404356864,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_3","30-nmol/mol","part_3",4,32.90880952,0.04426095912,32.9158809533333,0.0124113011499983,0.00517137547916597,0.04426095912,0.08852191824,0.0103427509583319,-0.569757614280271,-0.525930105489481,-0.158687370369099,-0.0793436851845497,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_1",2,65.09426374,0.2540890845,64.9481135566667,0.0906259668700171,0.0377608195291738,0.2540890845,0.508178169,0.0755216390583476,1.61267447268125,1.4886225901673,0.568944238586538,0.284472119293269,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_1",2,64.88535165,0.3683933321,64.9481135566667,0.0906259668700171,0.0377608195291738,0.3683933321,0.7367866642,0.0755216390583476,-0.692537788387774,-0.639265650819484,-0.169478575758719,-0.0847392878793595,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_1",2,64.84454945,0.2439353147,64.9481135566667,0.0906259668700171,0.0377608195291738,0.2439353147,0.4878706294,0.0755216390583476,-1.14276415737674,-1.05485922219391,-0.41955851892651,-0.209779259463255,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_2",3,64.9377033,0.1842267805,64.9481135566667,0.0906259668700171,0.0377608195291738,0.1842267805,0.368453561,0.0755216390583476,-0.114870572157372,-0.106034374299113,-0.0553569603571361,-0.027678480178568,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_2",3,65.02823077,0.1689478666,64.9481135566667,0.0906259668700171,0.0377608195291738,0.1689478666,0.3378957332,0.0755216390583476,0.884042577424131,0.81603930223766,0.46279410381768,0.23139705190884,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_2",3,65.05642857,0.2199994465,64.9481135566667,0.0906259668700171,0.0377608195291738,0.2199994465,0.439998893,0.0755216390583476,1.19518739577895,1.10324990379595,0.485246299617693,0.242623149808846,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_3",4,64.99881319,0.288245195,64.9481135566667,0.0906259668700171,0.0377608195291738,0.288245195,0.57649039,0.0755216390583476,0.559438261288346,0.51640454888155,0.174400512315412,0.0872002561577058,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_3",4,64.93223077,0.1903352821,64.9481135566667,0.0906259668700171,0.0377608195291738,0.1903352821,0.3806705642,0.0755216390583476,-0.175256465836617,-0.1617751992338,-0.0818511166856657,-0.0409255583428329,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_4","60-nmol/mol","part_3",4,64.90646154,0.1906959763,64.9481135566667,0.0906259668700171,0.0377608195291738,0.1906959763,0.3813919526,0.0755216390583476,-0.459603556300976,-0.424249436585516,-0.214260833633685,-0.107130416816843,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_1",2,96.83174419,0.04571139769,96.8379496133333,0.0133470000000005,0.00556125000000021,0.04571139769,0.09142279538,0.0111225000000004,-0.464930196549116,-0.429166335276107,-0.134758582980378,-0.0673792914901892,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_1",2,96.8505,0.03509633955,96.8379496133333,0.0133470000000005,0.00556125000000021,0.03509633955,0.0701926791,0.0111225000000004,0.940315176943137,0.867983240255204,0.35319159552662,0.17659579776331,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_1",2,96.84703488,0.03686648644,96.8379496133333,0.0133470000000005,0.00556125000000021,0.03686648644,0.07373297288,0.0111225000000004,0.680697285282001,0.628335955644924,0.243680105590151,0.121840052795075,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_2",3,96.85638372,0.04677831971,96.8379496133333,0.0133470000000005,0.00556125000000021,0.04677831971,0.09355663942,0.0111225000000004,1.38114232911214,1.27490061148813,0.391318042954628,0.195659021477314,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_2",3,96.83254651,0.03373685136,96.8379496133333,0.0133470000000005,0.00556125000000021,0.03373685136,0.06747370272,0.0111225000000004,-0.404817811743143,-0.373677980070594,-0.15802178112163,-0.0790108905608152,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_2",3,96.8415,0.03427546577,96.8379496133333,0.0133470000000005,0.00556125000000021,0.03427546577,0.06855093154,0.0111225000000004,0.266006343497419,0.245544317074541,0.10224679651911,0.0511233982595552,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_3",4,96.86401163,0.04289492173,96.8379496133333,0.0133470000000005,0.00556125000000021,0.04289492173,0.08578984346,0.0111225000000004,1.95264978397063,1.80244595443443,0.602535334584209,0.301267667292104,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_3",4,96.84105814,0.03176329748,96.8379496133333,0.0133470000000005,0.00556125000000021,0.03176329748,0.06352659496,0.0111225000000004,0.232900776703749,0.214985332341922,0.0963989873601853,0.0481994936800926,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"no2","corrida_5","90-nmol/mol","part_3",4,96.82990698,0.01986129113,96.8379496133333,0.0133470000000005,0.00556125000000021,0.01986129113,0.03972258226,0.0111225000000004,-0.602579855647846,-0.55622755905955,-0.389942301050351,-0.194971150525175,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_1",2,2.9e-05,3.21e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,3.21e-05,6.42e-05,1.1864e-05,-0.683674233910242,-0.631083908224839,-0.298170567028412,-0.149085283514206,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_1",2,2.9e-05,3.21e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,3.21e-05,6.42e-05,1.1864e-05,-0.683674233910242,-0.631083908224839,-0.298170567028412,-0.149085283514206,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_1",2,1.94e-05,2.72e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,2.72e-05,5.44e-05,1.1864e-05,-1.35798306735596,-1.2535228314055,-0.694461009943268,-0.347230504971634,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_2",3,3.87e-05,2.96e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,2.96e-05,5.92e-05,1.1864e-05,-0.00234135011613086,-0.00216124626104387,-0.00110417134973984,-0.000552085674869918,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_2",3,2.9e-05,2.82e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,2.82e-05,5.64e-05,1.1864e-05,-0.683674233910242,-0.631083908224839,-0.337761730859623,-0.168880865429811,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
"o3","corrida_1","0-nmol/mol","part_2",3,4.19e-05,4.31e-05,3.87333333333333e-05,1.42368e-05,5.932e-06,4.31e-05,8.62e-05,1.1864e-05,0.222428261032442,0.205318394799177,0.0727863840763169,0.0363931920381585,"Satisfactorio","Satisfactorio","Satisfactorio","Satisfactorio",9
