"Combinación","Participant","Result","u(xi)","z-score","z-score Eval","z'-score","z'-score Eval","zeta-score","zeta-score Eval","En-score","En-score Eval","Classification z+En","Classification z+En Code","Classification z'+En","Classification z'+En Code"
"Consenso MADe (2a)","part_5",-0.0783684210526315,0.0297975196862927,-0.420270661420939,"Satisfactory",-0.37434497248847,"Satisfactory",-0.025491296086807,"Satisfactory",-0.0127456480434035,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso MADe (2a)","part_6",-0.0784321637426901,0.026366152398188,-0.45552229827736,"Satisfactory",-0.405744435359787,"Satisfactory",-0.0312210982678273,"Satisfactory",-0.0156105491339137,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_1",-0.0792233918128655,0.0235799522395398,-0.413177957474423,"Satisfactory",-0.368027334100983,"Satisfactory",-0.068242962314613,"Satisfactory",-0.0341214811573065,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_2",-0.0719087719298246,0.0298800358378606,1.45827954464033,"Satisfactory",1.29892392243892,"Satisfactory",0.19032946963899,"Satisfactory",0.0951647348194951,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_3",-0.0717771929824561,0.0301790767099568,1.49194423427703,"Satisfactory",1.3289098540604,"Satisfactory",0.192802208935268,"Satisfactory",0.0964011044676338,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_4",-0.0768485380116959,0.0232810005557988,0.194432285257277,"Satisfactory",0.173185413964943,"Satisfactory",0.0325229939180634,"Satisfactory",0.0162614969590317,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_5",-0.0783684210526315,0.0297975196862927,-0.194432285257281,"Satisfactory",-0.173185413964946,"Satisfactory",-0.0254465723015664,"Satisfactory",-0.0127232861507832,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Consenso nIQR (2b)","part_6",-0.0784321637426901,0.026366152398188,-0.210740957125738,"Satisfactory",-0.187711931950475,"Satisfactory",-0.0311512058507629,"Satisfactory",-0.0155756029253814,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_1",-0.0792233918128655,0.0235799522395398,-0.790133380123391,"Satisfactory",-0.703790403651945,"Satisfactory",-0.0695020538115022,"Satisfactory",-0.0347510269057511,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_2",-0.0719087719298246,0.0298800358378606,2.73287463315017,"Questionable",2.43423577535043,"Questionable",0.189777125357393,"Satisfactory",0.0948885626786963,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Algoritmo A (3)","part_3",-0.0717771929824561,0.0301790767099568,2.7962482182946,"Questionable",2.49068411963213,"Questionable",0.192256227965758,"Satisfactory",0.0961281139828789,"Satisfactory","Z Questionable & En ≤ 1","ques_en_good","Z Questionable & En ≤ 1","ques_en_good"
"Algoritmo A (3)","part_4",-0.0768485380116959,0.0232810005557988,0.353689416639007,"Satisfactory",0.315039490250259,"Satisfactory",0.0315100625102582,"Satisfactory",0.0157550312551291,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_5",-0.0783684210526315,0.0297975196862927,-0.378345906873759,"Satisfactory",-0.337001606585917,"Satisfactory",-0.0263458782550885,"Satisfactory",-0.0131729391275443,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
"Algoritmo A (3)","part_6",-0.0784321637426901,0.026366152398188,-0.40904688812153,"Satisfactory",-0.364347693371297,"Satisfactory",-0.0321850426794177,"Satisfactory",-0.0160925213397089,"Satisfactory","Z Satisfactory & En ≤ 1","sat_en_good","Z Satisfactory & En ≤ 1","sat_en_good"
