"pollutant","level","participant_mean","value_1","value_2","value_3","participant_sd","sigma_pt","ref_value","z_score","zeta_score","En_score"
"o3","0-ppb",2.58064516129032e-05,2.90322580645161e-05,3.2258064516129e-05,1.61290322580645e-05,8.53468164859544e-06,2.39193548387097e-05,3.44086021505374e-05,-0.359631377837709,-0.313080002502399,-0.156540001251199
"o3","120-ppb",120.057442852198,120.050024454829,120.053695482866,120.068608618899,0.0098425033008901,1.23933185815112,120.055061176878,0.00192174138401425,0.0024839933288472,0.0012419966644236
"o3","180-ppb",177.727645043058,177.579386085525,177.584347490611,178.019201553039,0.252507530123738,0.253289659090974,177.86966413984,-0.560698361281975,-0.0725094255094303,-0.0362547127547152
"o3","40-ppb",40.4356703116436,40.4465926591497,40.4027000352361,40.457718240545,0.029089929273479,0.0763486337208693,40.5031747631352,-0.884160569767796,-0.206482935231344,-0.103241467615672
"o3","80-ppb",80.0252418923004,80.0932685062832,79.9881969296541,79.9942602409639,0.0589907288773713,0.0602129892473372,80.0271580342877,-0.0318227347829828,-0.00332209434887157,-0.00166104717443578
"so2","0-ppb",0.0359119496855346,0.0237735849056604,0.0356603773584905,0.0483018867924528,0.0122660859624905,0.040572641509434,0.0564779874213837,-0.506894226521265,-0.409481794813465,-0.204740897406733
"so2","100-ppb",99.4234358837168,99.2699050294275,99.5123060460139,99.4880965757089,0.133511486499123,0.775688743980548,99.3574901908329,0.0850156630421748,0.10289113243308,0.0514455662165399
"so2","140-ppb",139.084205088467,139.10139997417,139.039256102286,139.111959188945,0.0392833650950486,0.131254022988585,139.032969563907,0.390353936535174,0.104039281473033,0.0520196407365165
"so2","180-ppb",180.650748336624,180.920103092784,180.514230094319,180.517911822768,0.233275325057607,0.120780412371015,180.613347956423,0.309656006848741,0.116048392916027,0.0580241964580135
"so2","20-ppb",19.7294509803922,19.7305882352941,19.7504705882353,19.7072941176471,0.0216106898234973,0.0226811764705729,19.7374901960784,-0.354444386811128,-0.218779292655131,-0.109389646327565
"so2","60-ppb",59.8951612903226,59.9065591397849,59.8840860215054,59.8948387096774,0.0112400313614177,0.0295005376344397,59.8955913978494,-0.01457965045237,-0.0101095918995257,-0.00505479594976283
"so2","61-ppb",59.0560082304527,59.0564197530864,59.0585185185185,59.0530864197531,0.00273933156222708,0.0357018518518118,59.0602880658436,-0.119877125946626,-0.109960209190736,-0.0549801045953678
